scenario_id,case,seed,n_bus,n_load,load_min,converged,min_vm_pu,max_line_loading_percent,pf_error,lawful_split_decision,lawful_split_reason,feature_only_merge_decision,feature_only_merge_reason,numeric_merge_conservation_error
public-case57-0525,case57,22261326,57,42,1224.7434999352906,True,0.7264401299113695,1.7194084211517409,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0526,case57,22261327,57,42,1246.4942182630605,True,0.737802457781286,1.8244524702509837,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0527,case57,22261328,57,42,1310.041154017475,True,0.7039159737653916,1.778672412218335,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0528,case57,22261329,57,42,1234.8970178035909,True,0.7340302927233952,2.0458044873817447,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0529,case57,22261330,57,42,1215.5852822522506,True,0.7391932511289996,1.7885957092101292,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0530,case57,22261331,57,42,1185.435641848048,True,0.7246009454770257,1.649450655330357,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0531,case57,22261332,57,42,1316.8236213267523,True,0.7334609568873531,1.7267219671605871,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0532,case57,22261333,57,42,1207.6885617232103,True,0.714098995038739,1.673233339780798,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0533,case57,22261334,57,42,1204.7742023025141,True,0.7247296192392275,1.7559742653634838,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0534,case57,22261335,57,42,1231.426925346527,True,0.6959585991627858,1.75128397747767,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0535,case57,22261336,57,42,1270.929721717592,True,0.70675275604602,1.7018238192398905,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0536,case57,22261337,57,42,1205.193403625853,True,0.6988799427909583,1.8014543189272914,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0537,case57,22261338,57,42,1255.3113295700027,True,0.719943440497133,1.6456989829794284,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0538,case57,22261339,57,42,1226.200505657151,True,0.7163613156387765,1.7879878437662595,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0539,case57,22261340,57,42,1221.214791252927,True,0.7113468819852871,1.9463244797297095,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0540,case57,22261341,57,42,1226.795829510491,True,0.720090239893575,1.6612888127114378,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0541,case57,22261342,57,42,1221.9989478950636,True,0.7088019214788578,1.973705623589667,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0542,case57,22261343,57,42,1332.8909640931972,True,0.7272965059904283,1.8390822791750436,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0543,case57,22261344,57,42,1190.263900066778,True,0.7205821246570143,1.7593595459196036,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0544,case57,22261345,57,42,1213.6055706386137,True,0.7296916515733015,1.580253983506745,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0545,case57,22261346,57,42,1183.1065685685926,True,0.7124619702792863,1.6829766216551296,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0546,case57,22261347,57,42,1288.5422850019606,True,0.7213196135284213,2.0628312092126344,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0547,case57,22261348,57,42,1251.6980544743726,True,0.7143743171538675,1.9336688581692567,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0548,case57,22261349,57,42,1159.8838587553487,True,0.715613908540998,1.8651764064270198,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0549,case57,22261350,57,42,1234.2724674676774,True,0.7221922176716069,1.740081984895641,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0550,case57,22261351,57,42,1259.3573786579025,True,0.739380805433626,1.948541281424013,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0551,case57,22261352,57,42,1270.9753049961796,True,0.7053460363775776,1.864582430068554,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0552,case57,22261353,57,42,1284.1286995275077,True,0.7056096093822047,2.0092816154823128,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0553,case57,22261354,57,42,1192.2937344833977,True,0.7085951082724518,1.895064723956176,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0554,case57,22261355,57,42,1170.2839074539627,True,0.7107748087074209,1.725235911185029,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0555,case57,22261356,57,42,1217.499441817217,True,0.7203869986022301,1.7938460219312533,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0556,case57,22261357,57,42,1304.0347467023767,True,0.7228963658913352,1.7060248251776575,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0557,case57,22261358,57,42,1154.5379225089928,True,0.7124633049047342,1.665965377036271,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0558,case57,22261359,57,42,1252.254176926718,True,0.7055614566466671,1.7523844123071592,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0559,case57,22261360,57,42,1323.5876022078537,True,0.7325955530116034,1.7879216731468706,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0560,case57,22261361,57,42,1255.685122203902,True,0.7191279630867498,1.8010453369527935,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0561,case57,22261362,57,42,1267.0249053425207,True,0.7288597718127405,1.6354806496381504,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0562,case57,22261363,57,42,1188.8102324463293,True,0.7215619077574992,1.8513988631091722,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0563,case57,22261364,57,42,1261.8718244084218,True,0.7256021519889193,1.7376651946106496,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0564,case57,22261365,57,42,1255.1994701966503,True,0.7354760490681189,1.7765171911928987,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0565,case57,22261366,57,42,1307.229340328617,True,0.697530656004472,1.7632768206275982,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0566,case57,22261367,57,42,1265.8706562540635,True,0.7209672591967059,1.7064354120821994,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0567,case57,22261368,57,42,1293.9764371417723,True,0.7026450537509786,1.8016164141749242,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0568,case57,22261369,57,42,1187.508237603732,True,0.7002919199249753,1.6223708545307844,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0569,case57,22261370,57,42,1297.9310544302277,True,0.707758165786969,1.647695125129028,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0570,case57,22261371,57,42,1206.6884722190039,True,0.7166070813520785,1.5772890958977857,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0571,case57,22261372,57,42,1303.5919914401618,True,0.728121387681332,1.6760321317450846,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0572,case57,22261373,57,42,1131.330137506755,True,0.7401044501935691,1.8012419881807173,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0573,case57,22261374,57,42,1341.3847676634846,True,0.7301702010360485,1.8621812431013591,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0574,case57,22261375,57,42,1291.6886733136942,True,0.7417691524296353,1.6736987183392953,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0575,case57,22261376,57,42,1305.4289834997257,True,0.7117125934029376,1.9728428118753039,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0576,case57,22261377,57,42,1253.011664463839,True,0.7175049279453735,1.700366366064298,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0577,case57,22261378,57,42,1321.6562288698824,True,0.7207967996823037,1.9156274874527626,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0578,case57,22261379,57,42,1180.990257062863,True,0.7235548352678866,1.7028063034606462,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0579,case57,22261380,57,42,1191.1300782475205,True,0.715165264116029,1.6169985927052606,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0580,case57,22261381,57,42,1305.8637956667842,True,0.7149374196063993,1.9703823363534985,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0581,case57,22261382,57,42,1266.1624123561623,True,0.7089698771091424,1.7768099043057959,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0582,case57,22261383,57,42,1296.0744425013252,True,0.7296160319281859,1.902053875736084,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0583,case57,22261384,57,42,1311.9132248970607,True,0.7057206515454602,1.734555411885355,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0584,case57,22261385,57,42,1210.6462605878205,True,0.7198993276007162,1.8609434240627856,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0585,case57,22261386,57,42,1202.0558148358873,True,0.7383000042603738,2.0314331458120938,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0586,case57,22261387,57,42,1192.4731642923084,True,0.7191499489194911,1.7764162803948145,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0587,case57,22261388,57,42,1275.9291887271984,True,0.7306391202684362,1.622596759125091,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0588,case57,22261389,57,42,1224.792899832754,True,0.7379442088330697,1.756732494786187,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0589,case57,22261390,57,42,1222.1758815702237,True,0.7204457520992713,1.7213019276306745,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0590,case57,22261391,57,42,1256.910021967711,True,0.7047392456145812,1.737984203975686,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0591,case57,22261392,57,42,1186.2597791737553,True,0.694612232932308,1.5423681657623625,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0592,case57,22261393,57,42,1193.929379405051,True,0.735099725751421,1.7336984353057867,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0593,case57,22261394,57,42,1291.544552209124,True,0.7252424504873186,2.0176034778149368,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0594,case57,22261395,57,42,1253.9793837940774,True,0.7197021419312364,1.7893104327123825,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0595,case57,22261396,57,42,1179.212869790797,True,0.7184932586325411,1.867931112052028,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0596,case57,22261397,57,42,1236.2295132226495,True,0.7149182739801061,1.7039353981989864,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0597,case57,22261398,57,42,1179.9419617122164,True,0.7333744623697107,1.9243100094884922,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0598,case57,22261399,57,42,1201.263598882962,True,0.7273959563327544,1.7325956384603534,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0599,case57,22261400,57,42,1325.7985339439972,True,0.7343827074280214,1.812064647936173,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0600,case57,22261401,57,42,1244.5932134190418,True,0.725136585496758,1.6856418864972484,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0601,case57,22261402,57,42,1287.1856445298295,True,0.7114362153692,1.6921829030532223,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0602,case57,22261403,57,42,1250.4271987228035,True,0.7176758394576882,1.8027751600131463,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0603,case57,22261404,57,42,1254.1390996398823,True,0.7213046542270158,1.9225918603514247,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0604,case57,22261405,57,42,1266.9277285791713,True,0.7252743746553137,1.6516898229207984,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0605,case57,22261406,57,42,1245.1456047787951,True,0.7277346484956386,1.9891076143423188,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0606,case57,22261407,57,42,1264.176609246556,True,0.7232456094902517,1.8149047169102337,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0607,case57,22261408,57,42,1275.1304369767913,True,0.7100649640365417,1.9280172023936233,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0608,case57,22261409,57,42,1229.660293689813,True,0.7168603243738082,1.7636120663583839,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0609,case57,22261410,57,42,1334.6180421221786,True,0.720162761526004,1.8369930283829876,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0610,case57,22261411,57,42,1176.0408816763324,True,0.7226781685261956,1.8202476511941308,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0611,case57,22261412,57,42,1302.4866894713728,True,0.7481173526280424,1.6432377863563177,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0612,case57,22261413,57,42,1247.1026452879341,True,0.7274910410942438,1.6232833042157255,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0613,case57,22261414,57,42,1205.821872778282,True,0.7126473125197427,1.5312019047207892,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0614,case57,22261415,57,42,1179.6360194207903,True,0.7393701587397447,1.6156027228710086,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0615,case57,22261416,57,42,1285.5014711867445,True,0.7156888605965076,1.904021533746204,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0616,case57,22261417,57,42,1219.025057708579,True,0.7428362063061897,1.9946501887481802,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0617,case57,22261418,57,42,1338.0090867280344,True,0.7452540794625968,1.7911823210749682,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0618,case57,22261419,57,42,1276.734815891214,True,0.7135841854989949,1.7219546174818148,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0619,case57,22261420,57,42,1295.1536807852751,True,0.7109916085377154,1.9793750854350793,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0620,case57,22261421,57,42,1276.1624418295464,True,0.7021938646653745,1.7514147512056049,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0621,case57,22261422,57,42,1207.393447044255,True,0.7418717946120931,1.8902392378600026,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0622,case57,22261423,57,42,1296.1548733564632,True,0.7137172799792826,1.9565409486454415,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0623,case57,22261424,57,42,1284.4765816308263,True,0.7440328865507599,1.9110052261709236,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0624,case57,22261425,57,42,1307.9439874902073,True,0.7308836879756587,1.7580257772254078,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0625,case57,22261426,57,42,1178.736200385172,True,0.7321705746192867,1.8709233520038209,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0626,case57,22261427,57,42,1287.6682211659434,True,0.7363912049512101,1.8698226363883987,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0627,case57,22261428,57,42,1309.386480507695,True,0.6961893768607869,1.7630960706808276,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0628,case57,22261429,57,42,1214.315823736287,True,0.7156300558145097,1.7500651428048064,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0629,case57,22261430,57,42,1296.644187100401,True,0.7133006840983334,1.658477981388026,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0630,case57,22261431,57,42,1315.079051603713,True,0.7004136767717069,1.7447535489493393,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0631,case57,22261432,57,42,1287.9478166460733,True,0.7266008174243419,1.8622098875908364,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0632,case57,22261433,57,42,1268.397268664575,True,0.73236970118356,1.7989070890994927,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0633,case57,22261434,57,42,1294.843483719522,True,0.7184541719952731,1.863808083290294,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0634,case57,22261435,57,42,1288.2339007300172,True,0.7385094174204333,1.8681795150156753,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0635,case57,22261436,57,42,1267.3016201022303,True,0.736355342174493,1.8642882733740085,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0636,case57,22261437,57,42,1266.4933216147967,True,0.700058812301345,1.5834801769521283,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0637,case57,22261438,57,42,1274.7093261442817,True,0.738259544852649,1.709364113930192,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0638,case57,22261439,57,42,1155.5160686390182,True,0.7128709585682281,1.8254639261225045,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0639,case57,22261440,57,42,1217.362616626977,True,0.7394796669011452,1.8121376156905993,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0640,case57,22261441,57,42,1268.2056740730504,True,0.7159575862371738,1.8004867057943408,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0641,case57,22261442,57,42,1359.1337241604538,True,0.7219784632319026,1.866653817788352,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0642,case57,22261443,57,42,1255.0436170179685,True,0.7292903124962488,1.656844962668937,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0643,case57,22261444,57,42,1273.51604628256,True,0.7146479132826216,1.8157240946737971,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0644,case57,22261445,57,42,1215.8496533831703,True,0.730084866660035,1.6754505701024134,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0645,case57,22261446,57,42,1228.5860070927476,True,0.7182340407952554,1.89528124548074,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0646,case57,22261447,57,42,1203.1424574201574,True,0.709924529761159,1.9002937974631873,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0647,case57,22261448,57,42,1310.9241097344816,True,0.7167055226953954,1.8958542858089436,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0648,case57,22261449,57,42,1224.6370784797743,True,0.704432396368816,1.667079848385293,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0649,case57,22261450,57,42,1243.7602658738447,True,0.7139044056113346,1.6716263637667428,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0650,case57,22261451,57,42,1250.5942511566393,True,0.7105723626695784,1.5784937738917246,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0651,case57,22261452,57,42,1270.7230106010893,True,0.7327650588166436,1.7433895577250254,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0652,case57,22261453,57,42,1285.7458733416138,True,0.7007517235324403,1.8652632830439737,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0653,case57,22261454,57,42,1293.4558773315632,True,0.7206975503729705,1.79705188074934,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0654,case57,22261455,57,42,1187.9545604004645,True,0.7334316997955094,1.8350539838481852,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0655,case57,22261456,57,42,1267.056566018039,True,0.7031088360894782,1.7815048003331706,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0656,case57,22261457,57,42,1241.3483609321263,True,0.7394873751632786,1.6252068964727018,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0657,case57,22261458,57,42,1211.4926015794126,True,0.7044247914860416,1.6936140631348569,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0658,case57,22261459,57,42,1211.2765802815932,True,0.7282153634914269,1.992466306862499,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0659,case57,22261460,57,42,1165.9168388535738,True,0.7152538265443228,1.688072983883327,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0660,case57,22261461,57,42,1260.6833743071018,True,0.6956538872076232,1.6041279028267459,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0661,case57,22261462,57,42,1192.6472421693247,True,0.7100660609796409,1.874505932524238,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0662,case57,22261463,57,42,1169.7957495904739,True,0.6978118896359697,1.6975931373851276,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0663,case57,22261464,57,42,1205.3511168097755,True,0.7210438047128327,1.832861978165948,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0664,case57,22261465,57,42,1266.5698577924388,True,0.7269502639058107,1.6905689246157263,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0665,case57,22261466,57,42,1233.268134766808,True,0.7333660063446881,1.9217859177727799,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0666,case57,22261467,57,42,1267.683676035247,True,0.7035500136476083,1.949543477857751,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0667,case57,22261468,57,42,1209.4367063888349,True,0.7236617868500606,1.9456177611364596,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0668,case57,22261469,57,42,1184.1470573528377,True,0.7124999574023504,1.635544498029903,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0669,case57,22261470,57,42,1292.6418938811557,True,0.7085124113695316,1.689866269551497,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0670,case57,22261471,57,42,1203.9867874135407,True,0.7306149441575213,1.8969579805125611,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0671,case57,22261472,57,42,1252.62053406399,True,0.7132523975027548,1.6464289423142973,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0672,case57,22261473,57,42,1199.2380258129028,True,0.7157044061692972,1.8898527980961397,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0673,case57,22261474,57,42,1294.1953890906293,True,0.6983257542858098,1.787859351668211,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0674,case57,22261475,57,42,1225.4410859796512,True,0.7039482028192295,1.582705374252148,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0675,case57,22261476,57,42,1266.0166693218664,True,0.7249567409012629,1.659715565607074,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0676,case57,22261477,57,42,1324.3024438464963,True,0.73074565487498,1.9516983782962367,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0677,case57,22261478,57,42,1226.4855263515922,True,0.7006327030618605,1.6258121844888629,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0678,case57,22261479,57,42,1316.0643102469312,True,0.7353130973226353,1.7349632411412883,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0679,case57,22261480,57,42,1312.1677344817301,True,0.6905465363378972,1.7126368372448435,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0680,case57,22261481,57,42,1245.5830222162206,True,0.7220002113742694,1.5417190960598486,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0681,case57,22261482,57,42,1214.97531198053,True,0.7311727485302093,1.6716903595179589,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0682,case57,22261483,57,42,1357.197939344136,True,0.7139235238023326,1.9044240579733234,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0683,case57,22261484,57,42,1271.9576308780195,True,0.730552856342172,1.6957938618782074,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0684,case57,22261485,57,42,1215.3546320788903,True,0.708178367853588,1.6994655126605969,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case57-0685,case57,22261486,57,42,1238.2393009159996,True,0.7164948176498889,1.6866333127426,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
